chembl_id	smiles	mw	qed	logp	tpsa	hbd	hba	max_phase	mw_calc	logp_calc	qed_calc	bbb
CHEMBL2104202	Brc1ccc(C(Cn2ccnc2)c2ccccc2)cc1	327.23	0.69		17.82	0	2	2.0	327.23	4.478	0.691	0
CHEMBL2104203	Cc1nsc(NC(=O)c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1	371.85	0.70		71.09	2	4	2.0	371.85	4.61	0.703	0
CHEMBL2104204	CCOC(=O)N(Cc1ccccc1)C1CC1	219.28	0.78		29.54	0	2	2.0	219.28	2.808	0.779	1
CHEMBL2104205	Cc1cc2nc(N)nc(N)n2n1	164.17	0.55		95.12	2	6	2.0	164.17	-0.403	0.552	0
CHEMBL2104207	CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1	357.41	0.65		94.08	2	8	2.0	357.41	0.145	0.655	0
CHEMBL2104208	CCC(C)(CC)OC(N)=O	145.20	0.66		52.32	1	2	2.0	145.2	1.66	0.656	1
CHEMBL2104211	CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]2N(C)C1	417.35	0.80		51.37	2	2	2.0	417.35	3.604	0.802	1
CHEMBL2104213	CSCCC(O)C(=O)O	150.20	0.60		57.53	2	3	2.0	150.2	0.185	0.6	0
CHEMBL2104216	CN(CCc1ccccc1)CCc1ccccc1	239.36	0.75		3.24	0	1	2.0	239.36	3.404	0.746	1
CHEMBL2104220	CCCC(CCC)CCCC1COCCN1CCO	271.44	0.66		32.70	1	3	2.0	271.44	3.066	0.663	1
CHEMBL2104221	C[C@H]1CC(=O)C=C2CC[C@@H]3[C@H](CC[C@]4(C)C=CC[C@@H]34)[C@]21C	284.44	0.58		17.07	0	1	2.0	284.44	4.93	0.576	0
CHEMBL2104222	CCC(C(=O)OC(COCC(C)C)CN1CCN(C)CC1)c1ccccc1	376.54	0.59		42.01	0	5	2.0	376.54	3.012	0.587	1
CHEMBL2104223	CCCCOCC(O)COc1ccccc1	224.30	0.69		38.69	1	3	2.0	224.3	2.243	0.688	1
CHEMBL2104228	O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1	381.45	0.67		58.10	1	4	2.0	381.45	3.454	0.666	1
CHEMBL2104229	CCN(CC)CC(OC(=O)c1ccccc1)c1ccccc1	297.40	0.73		29.54	0	3	2.0	297.4	3.927	0.725	1
CHEMBL2104230	Cn1c(=O)cnn(CCCCN2CCN(c3ncccn3)CC2)c1=O	345.41	0.64		89.15	0	9	2.0	345.41	-0.666	0.642	0
CHEMBL2104231	CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C	312.45	0.70		34.14	0	2	2.0	312.45	4.788	0.697	0
CHEMBL2104233	NC(=O)c1ccccc1OCC(=O)OCC1CCCO1	279.29	0.78		87.85	1	5	2.0	279.29	0.886	0.781	0
CHEMBL2104234	CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1	367.49	0.53		38.77	0	4	2.0	367.49	3.8	0.525	1
CHEMBL2104238	CCCCNCC(=O)Nc1c(C)cccc1Cl	254.76	0.77		41.13	2	2	2.0	254.76	2.977	0.767	1
CHEMBL2104239	C[C@]12C=CC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	316.44	0.71		57.53	2	3	2.0	316.44	3.931	0.712	1
CHEMBL2104242	CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3C=Cc3ccccc31)C2	331.46	0.78		12.47	0	2	2.0	331.46	4.902	0.776	0
CHEMBL2104243	Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccccc1	293.32	0.81		59.30	1	3	2.0	293.32	3.265	0.806	1
CHEMBL2104244	CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12	290.41	0.71		6.48	0	2	2.0	290.41	4.404	0.709	0
CHEMBL2104245	CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C	204.31	0.63		17.07	0	1	2.0	204.31	3.514	0.629	1
CHEMBL2104246	C[C@@H]1CCC[C@H](C)N1[n+]1cc([NH-])on1	196.25	0.64		56.95	0	3	2.0	196.25	1.545	0.64	1
CHEMBL2104248	O=C(O)c1ccccc1C(=O)c1ccc(O)c(-c2ccccc2)c1	318.33	0.71		74.60	2	3	2.0	318.33	3.988	0.713	1
CHEMBL2104249	Cn1nc(-c2cccnc2)nc1-c1ccccc1CO	266.30	0.79		63.83	1	5	2.0	266.3	2.036	0.788	1
CHEMBL2104254	CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1	321.42	0.58		59.00	1	5	2.0	321.42	1.592	0.582	1
CHEMBL2104256	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	364.91	0.71		54.37	1	3	2.0	364.91	4.056	0.714	0
CHEMBL2104257	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1	368.86	0.72		41.90	0	3	2.0	368.86	3.951	0.724	1
CHEMBL2104258	Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O	284.75	0.79		120.32	2	4	2.0	284.75	-0.057	0.79	0
CHEMBL2104259	CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1	372.42	0.63		85.89	2	5	2.0	372.42	3.078	0.626	1
CHEMBL2104260	CCOCCOc1ccccc1C(N)=O	209.24	0.72		61.55	1	3	2.0	209.24	1.201	0.716	1
CHEMBL2104261	Cc1ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)cc1	254.37	0.68		17.07	0	1	2.0	254.37	4.404	0.679	0
CHEMBL2104262	Oc1ccc2c(c1)C(Cc1c[nH]cn1)CC2	214.27	0.81		48.91	2	2	2.0	214.27	2.388	0.806	1
CHEMBL2104263	OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	418.97	0.57		45.17	1	5	2.0	418.97	3.073	0.568	1
CHEMBL2104264	CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C	279.34	0.76		65.06	0	7	2.0	279.34	-0.224	0.759	0
CHEMBL2104265	C=C(CN(C)C)C(Cc1ccccc1)(OC(=O)CC)c1ccccc1	337.46	0.53		29.54	0	3	2.0	337.46	4.196	0.534	0
CHEMBL2104267	CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O	293.41	0.86		20.31	0	2	2.0	293.41	3.705	0.856	1
CHEMBL2104268	CC(=O)OC(Cc1ccccc1)(Cc1ccccc1)C(=O)OCCN1CCCCC1	409.53	0.59		55.84	0	5	2.0	409.53	3.803	0.59	1
CHEMBL2104269	Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1	304.82	0.87		24.30	0	4	2.0	304.83	2.438	0.867	1
CHEMBL2104271	CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC)c1	262.72	0.84		75.27	2	3	2.0	262.72	0.608	0.838	0
CHEMBL2104273	CCN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2	321.46	0.78		12.47	0	2	2.0	321.46	4.808	0.784	0
CHEMBL2104274	CC1CC(N)=NN1c1nc2c(s1)CCCC2	236.34	0.81		54.51	1	5	2.0	236.34	1.893	0.81	1
CHEMBL2104276	c1ccc(C2CN=C3NCCN32)cc1	187.25	0.71		27.63	1	3	2.0	187.25	1.002	0.71	1
CHEMBL2104277	CCC(C#N)(CC(C)N(C)C)c1ccccc1	230.35	0.78		27.03	0	2	2.0	230.36	3.198	0.776	1
CHEMBL2104279	COc1ccc(-c2nc(=O)n(CC3CC3)nc2-c2ccc(OC)cc2)cc1	363.42	0.67		66.24	0	6	2.0	363.42	3.4	0.671	1
CHEMBL2104282	CCN(CC)CCn1c(-c2ccccc2)noc1=N	260.34	0.86		58.05	1	5	2.0	260.34	1.964	0.863	1
CHEMBL2104287	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl	331.85	0.87		26.79	0	3	4.0	331.85	3.398	0.862	1
CHEMBL2104290	O=C(O)COCCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1	390.43	0.70		53.01	1	4	2.0	390.43	2.773	0.703	1
CHEMBL2104291	OCCN1CCCCC1C(c1ccccc1)c1ccccc1	295.43	0.91		23.47	1	2	2.0	295.43	3.665	0.91	1
CHEMBL2104292	C#CCC1(OC(N)=O)CCCCC1	181.24	0.66		52.32	1	2	2.0	181.23	1.808	0.66	1
CHEMBL2104295	CCN(CC)CCOC(=O)N(c1ccccc1)c1ccccc1	312.41	0.76		32.78	0	3	2.0	312.41	4.303	0.764	0
CHEMBL2104298	O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1	282.77	0.84		41.57	1	3	2.0	282.77	1.792	0.837	1
CHEMBL2104299	CCC(C(=O)O)C1(O)CCC(c2ccccc2)CC1	262.35	0.88		57.53	2	2	2.0	262.35	3.186	0.876	1
CHEMBL2104300	CCSC(=O)c1cccc(C(=O)SCC)c1	254.38	0.82		34.14	0	4	2.0	254.38	3.473	0.824	1
CHEMBL2104301	CN(C)c1ccc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1	313.36	0.71		65.06	0	7	2.0	313.36	0.548	0.708	0
CHEMBL2104302	Cc1cc(O)c(Cl)c(C)c1Cl	191.06	0.67		20.23	1	1	2.0	191.06	3.316	0.666	1
CHEMBL2104303	C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CCl	330.86	0.68		37.30	1	2	2.0	330.86	4.123	0.678	0
CHEMBL2104304	CC1CCC(C)[N+]1(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-]	448.40	0.63		46.53	1	3	2.0	448.4	0.487	0.517	0
CHEMBL2104306	OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1	324.38	0.70		69.73	2	5	2.0	324.38	2.8	0.699	1
CHEMBL2104308	O=C1Cc2ccccc2C(=C2CCN(CCOCCOCCO)CC2)c2ccsc21	427.57	0.65		59.00	1	6	2.0	427.57	3.41	0.655	1
CHEMBL2104309	CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1	327.42	0.70		38.77	0	4	2.0	327.42	3.072	0.699	1
CHEMBL2104310	CC#CC1(OCC(COCC(C)C)N2CCCC2)CCCCC1	321.51	0.63		21.70	0	3	2.0	321.51	3.866	0.634	1
CHEMBL2104311	CC(C)NC(=O)c1no[n+]([O-])c1C(=O)NC(C)C	256.26	0.71		111.17	2	5	2.0	256.26	-0.416	0.711	0
CHEMBL2104313	CC(C)COC(=O)C(O)(c1ccccc1)C1CCCCC1	290.40	0.84		46.53	1	3	2.0	290.4	3.654	0.842	1
CHEMBL2104314	CCC(C)OC(=O)N1CCCCC1CCO	229.32	0.80		49.77	1	3	2.0	229.32	2.158	0.803	1
CHEMBL2104316	CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1	367.49	0.69		38.77	0	4	2.0	367.49	4.185	0.688	0
CHEMBL2104320	CC(Cc1ccccc1)[n+]1cc([NH-])on1	203.25	0.72		53.71	0	2	2.0	203.24	2.45	0.719	1
CHEMBL2104321	CCCCC(O)c1ccccc1	164.25	0.73		20.23	1	1	2.0	164.25	2.91	0.725	1
CHEMBL2104325	O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1	301.14	0.75		34.14	0	2	2.0	301.14	3.612	0.754	1
CHEMBL2104326	CCCC(O)c1ccccc1OCCN(C(C)C)C(C)C	293.45	0.75		32.70	1	3	2.0	293.45	4.018	0.746	0
CHEMBL2104335	Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCC2)cc1	310.42	0.84		75.27	2	3	2.0	310.42	2.706	0.843	1
CHEMBL2104337	CC(C)(C)c1cc(CN)c(O)c(S(C)(=O)=O)c1	257.35	0.84		80.39	2	4	2.0	257.35	1.552	0.842	1
CHEMBL2104339	CC(C)C(=O)Oc1cc(OC(=O)C(C)C)cc(C(O)CNC(C)(C)C)c1	365.47	0.57		84.86	2	6	2.0	365.47	3.231	0.57	1
CHEMBL2104340	Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I	353.12	0.59		110.60	3	7	2.0	353.12	-0.929	0.593	0
CHEMBL2104341	Cc1[nH]c(-c2ccccc2)c(N)c1C(=O)C(C)C	242.32	0.81		58.88	2	2	2.0	242.32	3.411	0.81	1
CHEMBL2104343	CCN(CC)CCOc1ccc(C(=O)CCc2ccccc2)cc1	325.45	0.61		29.54	0	3	2.0	325.45	4.223	0.613	0
CHEMBL2104345	O=C(CCn1cnc2c(=O)[nH]cnc21)Nc1ccc(C(=O)O)cc1	327.30	0.64		129.97	3	6	2.0	327.3	0.847	0.637	0
CHEMBL2104346	CN(C)CCCNc1ccnc2cc([131I])ccc12	359.23	0.66		28.16	1	3	2.0	359.23	3.203	0.657	1
CHEMBL2104348	CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1	371.44	0.63		88.69	3	5	2.0	371.44	1.834	0.626	1
CHEMBL2104353	CNCCc1ccc2c(c1)OCO2	179.22	0.76		30.49	1	3	2.0	179.22	1.177	0.755	1
CHEMBL2104354	C1CCC(CN2CCCCC2)CC1	181.32	0.63		3.24	0	1	2.0	181.32	3.053	0.633	1
CHEMBL2104355	OCc1cccc(Cc2c[nH]cn2)c1O	204.23	0.70		69.14	3	3	2.0	204.23	1.198	0.703	1
CHEMBL2104356	CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1	368.82	0.78		49.85	0	3	2.0	368.82	3.28	0.776	1
CHEMBL2104357	O=C(O)Cc1ccc(C2=CC(=O)CCC2)cc1	230.26	0.87		54.37	1	2	2.0	230.26	2.45	0.867	1
CHEMBL2104358	COc1ccc(C(C)(C)NC(=O)[C@H]2CC[C@H]3[C@@H]4CC[C@H]5NC(=O)C=C[C@]5(C)[C@H]4CC[C@]23C)cc1	464.65	0.66		67.43	2	3	2.0	464.65	4.96	0.662	0
CHEMBL2104361	COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C	496.55	0.60		91.29	1	7	2.0	496.55	2.993	0.599	0
CHEMBL2104363	CC(C)c1oc2ccccc2c1C(=O)c1ccncc1	265.31	0.67		43.10	0	3	2.0	265.31	4.182	0.667	0
CHEMBL2104364	CC(O)C(c1ccc2c(c1)OCO2)N1CCOCC1	265.31	0.89		51.16	1	5	2.0	265.31	1.169	0.889	1
CHEMBL2104366	O=C1CC[C@H]2[C@H]3Cc4cccc(O)c4[C@@]2(CCN3CC2CC2)C1	311.42	0.91		40.54	1	3	2.0	311.43	3.04	0.912	1
CHEMBL2104367	O=c1c(I)c[nH]cc1I	346.89	0.71		32.86	1	1	2.0	346.89	1.584	0.711	1
CHEMBL2104368	O=C(O)CCC1(Cc2ccccc2)CCCCC1=O	260.33	0.88		54.37	1	2	2.0	260.33	3.223	0.884	1
CHEMBL2104369	CCCC(N)(CCC)CCC	157.30	0.63		26.02	1	1	2.0	157.3	3.084	0.63	1
CHEMBL2104373	Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21	394.84	0.64		96.27	1	5	2.0	394.84	3.222	0.636	0
CHEMBL2104375	CCCCC(O)c1cc(C(=O)O)ccc1O	224.26	0.72		77.76	3	3	2.0	224.26	2.314	0.717	1
CHEMBL2104389	C#CC(C)(C)N(C)C(C)(C)C	153.27	0.52		3.24	0	1	2.0	153.27	2.128	0.522	1
CHEMBL2104393	O=c1c(I)cn(CC(O)CO)cc1I	420.97	0.70		62.46	2	4	2.0	420.97	0.411	0.696	0
CHEMBL2104431	CC1CCCC(C)N1	113.20	0.50		12.03	1	1	2.0	113.2	1.537	0.502	1
CHEMBL2104436	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@](C)(O)CC[C@H]3[C@H]1C5	301.39	0.77		52.93	2	4	2.0	301.39	1.812	0.767	1
CHEMBL2104437	COc1cc(/C=C/C(=O)N2CCN(CC(=O)O)CC2)cc(OC)c1OC	364.40	0.72		88.54	1	6	2.0	364.4	0.954	0.721	0
CHEMBL2104439	CC(C)Oc1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1	298.29	0.75		76.74	1	4	2.0	298.29	3.432	0.75	1
CHEMBL2104444	CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21	344.80	0.81		49.85	0	3	2.0	344.8	4.371	0.812	0
CHEMBL2104449	CC(=O)N(O)CC1=C(n2ccccc2=O)c2cc(C(F)(F)F)ccc2OC1(C)C	408.38	0.62		71.77	1	5	2.0	408.38	3.535	0.623	1
CHEMBL2104451	CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NCC1CO	335.23	0.91		35.83	1	3	2.0	335.23	3.642	0.91	1
CHEMBL2104454	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC[C@H]5CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	438.54	0.69		93.06	2	6	2.0	438.54	2.723	0.689	0
CHEMBL2104455	COc1ccc(Cl)cc1C(=O)NC(=O)NCCCN1CCN(c2cccc(C)c2)CC1	444.96	0.64		73.91	2	5	2.0	444.96	3.309	0.641	1
CHEMBL2104457	CC(=O)NC1CCSC1=O	159.21	0.59		46.17	1	3	2.0	159.21	0.155	0.592	0
CHEMBL2104458	COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC	313.44	0.72		21.70	0	3	2.0	313.44	4.329	0.724	0
CHEMBL2104459	CC(C)(C)C(=O)C(Cn1ccnc1)Oc1ccc(Cl)cc1Cl	341.24	0.82		44.12	0	4	2.0	341.24	4.253	0.816	0
CHEMBL2104461	O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1	377.21	0.83		41.57	1	3	2.0	377.21	3.074	0.831	1
CHEMBL2104462	COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1	323.39	0.68		42.68	0	4	2.0	323.39	3.941	0.685	1
CHEMBL2104463	CC1CCc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	359.40	0.89		65.78	1	5	2.0	359.4	2.098	0.89	1
CHEMBL2104468	C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C	380.53	0.76		49.69	2	3	2.0	380.53	4.199	0.756	0
CHEMBL2104470	CCCCCC(C)NCc1c(C)cc(C)cc1C	247.43	0.69		12.03	1	1	2.0	247.43	4.67	0.69	0
CHEMBL2104473	CC(=O)/C=C(\C)c1ccc(-c2ccccc2)cc1	236.31	0.72		17.07	0	1	2.0	236.31	4.346	0.724	0
CHEMBL2104476	O=C([N-]c1c[n+](N2CCOCC2)no1)C1CCCCC1	280.33	0.77		73.55	0	5	2.0	280.33	1.042	0.773	1
CHEMBL2104481	COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC	285.30	0.67		72.81	1	5	2.0	285.3	1.863	0.672	1
CHEMBL2104482	O=Cc1c(O)cccc1OCc1ccc(C(=O)O)cc1	272.26	0.82		83.83	2	4	2.0	272.26	2.482	0.817	1
CHEMBL2104484	NS(=O)(=O)c1cc(C(=O)NN2C[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2)ccc1Cl	369.87	0.85		92.50	2	4	2.0	369.87	1.61	0.846	0
CHEMBL2104485	O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1	276.29	0.67		83.55	1	4	2.0	276.29	-0.177	0.674	0
CHEMBL2104491	Cn1c(=O)c2c(ncn2CCOC(O)C(Cl)(Cl)Cl)n(C)c1=O	371.61	0.61		91.28	1	8	2.0	371.61	0.139	0.61	0
CHEMBL2104492	O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1	385.68	0.80		52.57	2	3	2.0	385.68	3.008	0.799	1
CHEMBL2104493	O=C(O)c1cnccc1Nc1cccc(C(F)(F)F)c1	282.22	0.90		62.22	2	3	2.0	282.22	3.542	0.903	1
CHEMBL2104497	C=C[C@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12	310.44	0.82		34.15	1	3	2.0	310.44	3.978	0.82	1
CHEMBL2104502	Cc1cccc(C)c1C(OCCOCCN(C)C)c1c(C)cccc1C	355.52	0.61		21.70	0	3	2.0	355.52	4.604	0.613	0
CHEMBL2104503	CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1	281.40	0.87		23.47	1	2	2.0	281.4	3.754	0.871	1
CHEMBL2104504	CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1	330.52	0.67		23.55	0	2	2.0	330.52	4.079	0.671	0
CHEMBL2104506	C=CC1CNCCC1CCC(=O)c1ccnc2ccc(OC)cc12	324.42	0.65		51.22	1	4	2.0	324.42	3.618	0.651	1
CHEMBL2104508	Cc1cccc(C)c1C(OCC(O)CNC(C)C)c1c(C)cccc1C	355.52	0.74		41.49	2	3	2.0	355.52	4.385	0.738	0
CHEMBL2104509	O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1	266.22	0.89		37.30	1	1	2.0	266.22	4.071	0.889	0
CHEMBL2104511	CCCCCCCCCC1(C)OCC(COC(N)=O)O1	287.40	0.63		70.78	1	4	2.0	287.4	3.354	0.625	1
CHEMBL2104513	CC(C)NC(=O)CN1CCN(Cc2nc3ccccc3n2CCC(=O)c2ccccc2)CC1	447.58	0.51		70.47	1	6	2.0	447.58	2.952	0.511	1
CHEMBL2104519	Cc1cc(O)c(C2CC3CCC2(C)C3(C)C)cc1C	258.40	0.76		20.23	1	1	2.0	258.4	4.939	0.756	0
CHEMBL2104520	COC(=O)C1(c2ccccc2)CCCN(C)C(C)C1	261.36	0.77		29.54	0	3	2.0	261.37	2.602	0.766	1
CHEMBL2104521	C[C@@H]1C[C@@H](OC(=O)c2cccnc2)CC(C)(C)C1	247.34	0.75		39.19	0	3	2.0	247.34	3.453	0.751	1
CHEMBL2104522	CC(C)Sc1ccc([C@H](O)[C@@H](C)N2CCN(C(=O)/C=C/c3ccccc3)CC2)cc1	424.61	0.53		43.78	1	4	2.0	424.61	4.467	0.526	0
CHEMBL2104524	N#CCN1CC(=N)N(c2ccc(Cl)cc2)C1=O	248.67	0.81		71.19	1	3	2.0	248.67	2.083	0.814	1
CHEMBL2104526	COC(=O)Nc1nc2cc(SC3CCCCC3)ccc2[nH]1	305.40	0.89		67.01	2	4	2.0	305.4	4.166	0.893	0
CHEMBL2104532	COc1ccc2cc([C@H](C)C(=O)SC[C@H](NC(C)=O)C(=O)O)ccc2c1	375.45	0.77		92.70	2	5	2.0	375.45	2.801	0.773	0
CHEMBL2104534	NC(=O)OCC(O)c1ccccc1	181.19	0.72		72.55	2	3	2.0	181.19	0.815	0.724	0
CHEMBL2104536	CCN(CC)CCN1C(=O)c2ccccc2C1c1ccccc1	308.43	0.81		23.55	0	2	2.0	308.43	3.574	0.814	1
CHEMBL2104538	CCCn1c(=O)c2[nH]c([C@H]3CCC(=O)C3)nc2n(CCC)c1=O	318.38	0.91		89.75	1	6	2.0	318.38	1.543	0.905	1
CHEMBL2104540	CC(=O)S[C@H]1CC(=O)C=C2C[C@@H](SC(C)=O)[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@]4(C)O)[C@]21C	450.67	0.65		71.44	1	6	2.0	450.67	4.786	0.652	0
CHEMBL2104542	Cc1ccc(Cn2nc(C(=O)O)c3ccccc32)c(C)c1	280.33	0.80		55.12	1	3	2.0	280.33	3.4	0.8	1
CHEMBL2104543	C1=CN2CC(c3ccccc3)N=C2S1	202.28	0.70		15.60	0	3	2.0	202.28	2.617	0.695	1
CHEMBL2104544	C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1.[Cl-]	337.94	0.81		20.23	1	1	2.0	337.94	1.089	0.797	1
CHEMBL2104545	NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC12	362.45	0.79		72.63	1	4	2.0	362.45	3.517	0.786	1
CHEMBL2104546	CCC1(c2ccccc2)CNC(=S)c2ccccc21	267.40	0.83		12.03	1	1	2.0	267.4	3.661	0.833	1
CHEMBL2104547	COc1ccccc1C(C(=O)O)=C(c1ccccc1)c1ccccc1	330.38	0.54		46.53	1	2	2.0	330.38	4.739	0.543	0
CHEMBL2104551	CCC(=O)C(CC(C)N1CCOCC1)(c1ccccc1)c1ccccc1	351.49	0.75		29.54	0	3	2.0	351.49	4.063	0.753	0
CHEMBL2104552	CN(C)CC1COC2(O1)c1ccccc1CCc1ccccc12	309.41	0.85		21.70	0	3	2.0	309.41	2.963	0.851	1
CHEMBL2104553	CCn1c(=O)c(NC)nc2ccccc21	203.25	0.80		46.92	1	4	2.0	203.25	1.458	0.803	1
CHEMBL2104555	COc1cc(C)cc(C)c1NC(=O)CCN1CCCCC1C	304.43	0.90		41.57	1	3	2.0	304.43	3.515	0.905	1
CHEMBL2104560	CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1N(C)C	273.38	0.62		29.54	0	3	2.0	273.38	2.768	0.624	1
CHEMBL2104561	O=C(O)Cc1cscc1Nc1c(Cl)cccc1Cl	302.18	0.88		49.33	2	3	2.0	302.18	4.426	0.878	0
CHEMBL2104562	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO	362.79	0.87		73.13	2	4	2.0	362.79	2.016	0.874	1
CHEMBL2104563	CCN(CC)C(C)CC(=O)Nc1ccccc1	234.34	0.82		32.34	1	2	2.0	234.34	2.746	0.821	1
CHEMBL2104564	O=S1(=O)NC(C2CC=CC2)=Nc2cc(Cl)c(Cl)cc21	317.20	0.81		58.53	1	3	2.0	317.2	3.282	0.808	1
CHEMBL2104565	O=C(O)COc1ccccc1NC(=O)c1ccc(Cl)c(Cl)c1	340.16	0.87		75.63	2	3	2.0	340.16	3.709	0.87	1
CHEMBL2104566	CCCCc1c(O)c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O	336.39	0.78		64.23	1	5	2.0	336.39	3.037	0.779	1
CHEMBL2104569	O=C(O)COc1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc1	326.30	0.60		100.90	2	4	2.0	326.3	2.744	0.599	0
CHEMBL2104572	COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl	366.00	0.57		27.69	0	4	2.0	366.0	4.652	0.573	0
CHEMBL2104575	O=c1cc(CN2CCOCC2)c2ccc(O)cc2o1	261.28	0.83		62.91	1	5	2.0	261.28	1.331	0.826	1
CHEMBL2104576	CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=O	285.39	0.94		41.03	1	3	2.0	285.39	2.673	0.942	1
CHEMBL2104577	CC(C)C1(C(C)C)OCC(CO)O1	188.27	0.73		38.69	1	3	2.0	188.27	1.402	0.727	1
CHEMBL2104578	O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O	389.45	0.64		110.18	3	5	2.0	389.45	1.117	0.641	0
CHEMBL2104582	CCCC(CCC)CC1CCN(CCO)CC1	241.42	0.70		23.47	1	2	2.0	241.42	3.297	0.705	1
CHEMBL2104583	CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C	313.49	0.89		23.47	1	2	2.0	313.49	4.497	0.888	0
