chembl_id	smiles	top_conf	c_rel
CHEMBL9514	COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1	-2.110625743865967	-0.6572203636169434
CHEMBL23811	COC(=O)c1nc2cc(Cl)c3cccnc3c2o1	-2.1163151264190674	-0.662909746170044
CHEMBL13209	O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1	-2.121056318283081	-0.6676509380340576
CHEMBL2106128	COc1cc2c(cc1OC)-c1cc(NC(C)(C)C)nc(=O)n1CC2	-2.147653102874756	-0.6942477226257324
CHEMBL274047	O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1	-2.161519765853882	-0.7081143856048584
CHEMBL471	CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	-2.185084104537964	-0.7316787242889404
CHEMBL22916	Cc1cccc(C)c1NC(=O)c1ccc(N)cc1	-2.186129570007324	-0.7327241897583008
CHEMBL126	CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1	-2.1896417140960693	-0.7362363338470459
CHEMBL277945	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC	-2.191239595413208	-0.7378342151641846
CHEMBL515	O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1	-2.2069613933563232	-0.7535560131072998
CHEMBL1200604	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	-2.2271132469177246	-0.7737078666687012
CHEMBL17350	C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1	-2.2274885177612305	-0.774083137512207
CHEMBL2104949	Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1	-2.231816530227661	-0.7784111499786377
CHEMBL6995	CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1	-2.2413806915283203	-0.7879753112792969
CHEMBL10372	O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12	-2.2434768676757812	-0.7900714874267578
CHEMBL275446	CNC(=S)NCCSCc1[nH]cnc1C	-2.2526841163635254	-0.799278736114502
CHEMBL266195	C=CCc1ccccc1OCC(O)CNC(C)C	-2.2559916973114014	-0.8025863170623779
CHEMBL19004	Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O	-2.2566869258880615	-0.8032815456390381
CHEMBL14762	CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	-2.2767083644866943	-0.8233029842376709
CHEMBL267930	O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1	-2.289506435394287	-0.8361010551452637
CHEMBL17860	CC(Oc1c(Cl)cccc1Cl)C1=NCCN1	-2.2934229373931885	-0.840017557144165
CHEMBL3115298	CC(C)(C)OC(=O)N1CCN(Cc2ccn(Cc3ccc(Cl)cc3)c(=O)c2O)CC1	-2.3003933429718018	-0.8469879627227783
CHEMBL799	O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	-2.331240177154541	-0.8778347969055176
CHEMBL77131	CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1	-2.334099769592285	-0.8806943893432617
CHEMBL26687	COc1cc(CCN)cc(OC)c1OC	-2.3411407470703125	-0.8877353668212891
CHEMBL18331	Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1	-2.353951930999756	-0.9005465507507324
CHEMBL4779773	C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1	-2.3569095134735107	-0.9035041332244873
CHEMBL24646	COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1	-2.3619654178619385	-0.908560037612915
CHEMBL16134	CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1	-2.3700637817382812	-0.9166584014892578
CHEMBL51	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1	-2.3750829696655273	-0.9216775894165039
CHEMBL30400	CNC(C)C(O)c1ccc(O)cc1	-2.3760557174682617	-0.9226503372192383
CHEMBL32	COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	-2.380256175994873	-0.9268507957458496
CHEMBL480	Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1	-2.4128153324127197	-0.9594099521636963
CHEMBL3989574	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C	-2.4262852668762207	-0.9728798866271973
CHEMBL641	CNCC[C@@H](Oc1ccccc1C)c1ccccc1	-2.426569700241089	-0.9731643199920654
CHEMBL269671	C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4	-2.4285824298858643	-0.9751770496368408
CHEMBL107	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2	-2.4320383071899414	-0.978632926940918
CHEMBL447	C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O	-2.4555578231811523	-1.002152442932129
CHEMBL3	CN1CCC[C@H]1c1cccnc1	-2.4586849212646484	-1.005279541015625
CHEMBL267932	CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O	-2.477656126022339	-1.0242507457733154
CHEMBL429405	NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O	-2.4942171573638916	-1.0408117771148682
CHEMBL86	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	-2.514559507369995	-1.0611541271209717
CHEMBL9967	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	-2.549927234649658	-1.0965218544006348
CHEMBL314437	CCC1(c2cccc(O)c2)CCCCN(C)C1	-2.5505337715148926	-1.0971283912658691
CHEMBL122	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1	-2.5524697303771973	-1.0990643501281738
CHEMBL2110802	CN(C)C(=O)Oc1ccc[n+](Cc2ccccc2)c1	-2.567225456237793	-1.1138200759887695
CHEMBL12314	CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21	-2.576324701309204	-1.1229193210601807
CHEMBL70	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	-2.592725992202759	-1.1393206119537354
CHEMBL38594	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O	-2.6010749340057373	-1.1476695537567139
CHEMBL656	COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314	-2.6094322204589844	-1.156026840209961
CHEMBL277062	O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1	-2.614441156387329	-1.1610357761383057
CHEMBL279867	CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21	-2.6145098209381104	-1.161104440689087
CHEMBL518924	NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21	-2.6210849285125732	-1.1676795482635498
CHEMBL638	C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	-2.6297504901885986	-1.1763451099395752
CHEMBL621	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	-2.6381804943084717	-1.1847751140594482
CHEMBL279924	CCNC1(c2ccccc2)CCCCC1	-2.6429617404937744	-1.189556360244751
CHEMBL287064	CNC/C=C(/c1ccc(Br)cc1)c1cccnc1	-2.6440579891204834	-1.19065260887146
CHEMBL170	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	-2.653954267501831	-1.2005488872528076
CHEMBL34246	CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1	-2.677149534225464	-1.2237441539764404
CHEMBL13589	Nc1ncnc(Nc2ccccc2)n1	-2.738288640975952	-1.2848832607269287
CHEMBL4299940	O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1	-2.7383100986480713	-1.2849047183990479
CHEMBL571	CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	-2.744023323059082	-1.2906179428100586
CHEMBL267894	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	-2.7858216762542725	-1.332416296005249
CHEMBL16503	O=C(O)CCCCCCCNC(=O)c1ccccc1O	-2.7955384254455566	-1.3421330451965332
CHEMBL427	CN(CCCl)CCCl	-2.820863723754883	-1.3674583435058594
CHEMBL535	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C	-2.849747657775879	-1.3963422775268555
CHEMBL13376	COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1	-2.852997303009033	-1.3995919227600098
CHEMBL485	COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341	-2.860264301300049	-1.4068589210510254
CHEMBL1908919	CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1	-2.8760547637939453	-1.4226493835449219
CHEMBL492	CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C	-2.903496026992798	-1.4500906467437744
CHEMBL716	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	-2.906675338745117	-1.4532699584960938
CHEMBL505	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	-2.923841714859009	-1.4704363346099854
CHEMBL77	C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C32OO4	-2.943284749984741	-1.4898793697357178
CHEMBL511	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	-2.980717897415161	-1.5273125171661377
CHEMBL23	COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1	-3.002246618270874	-1.5488412380218506
CHEMBL26424	CCN(CC)CCOc1ccc(Cc2ccccc2)cc1	-3.0091359615325928	-1.5557305812835693
CHEMBL22242	CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC	-3.016402006149292	-1.5629966259002686
CHEMBL2107526	CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O	-3.0573618412017822	-1.6039564609527588
CHEMBL2105345	CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1	-3.0698440074920654	-1.616438627243042
CHEMBL72	CNCCCN1c2ccccc2CCc2ccccc21	-3.08486008644104	-1.6314547061920166
CHEMBL567	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	-3.105198621749878	-1.6517932415008545
CHEMBL498	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	-3.265988349914551	-1.8125829696655273
CHEMBL79	CCN(CC)CC(=O)Nc1c(C)cccc1C	-3.2764177322387695	-1.823012351989746
CHEMBL423	CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1	-3.2808127403259277	-1.8274073600769043
CHEMBL10272	O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1	-3.2809927463531494	-1.827587366104126
CHEMBL2110603	CNCC12CCC(c3ccccc31)c1ccccc12	-3.422706365585327	-1.9693009853363037
CHEMBL448	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	-3.468151807785034	-2.0147464275360107
CHEMBL2107077	O=C(SCc1ccccc1)c1ccccc1	-3.4798309803009033	-2.02642560005188
CHEMBL13608	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1	-3.508471727371216	-2.0550663471221924
CHEMBL305745	CC(=O)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C	-3.522489547729492	-2.0690841674804688
CHEMBL634	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	-3.546374559402466	-2.0929691791534424
CHEMBL430488	COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2	-3.5578420162200928	-2.1044366359710693
CHEMBL26505	CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1	-3.7784931659698486	-2.325087785720825
CHEMBL267723	CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(I)c1O	-3.834453821182251	-2.3810484409332275
CHEMBL783	CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1	-3.917268753051758	-2.4638633728027344
