smiles,name,chembl_id
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,CHEMBL269001
COc1cc(CC(C)N)c(OC)cc1Br,BROLAMFETAMINE,CHEMBL6607
COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1,,CHEMBL267037
NC1=NC(C(F)(F)F)CCC1,,CHEMBL267038
CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1,,CHEMBL268914
CCCCOc1noc2c1CNCC2.Cl,,CHEMBL6860
CCOc1noc2c1CNCC2.Cl,,CHEMBL6680
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,ETHOXZOLAMIDE,CHEMBL18
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCc1ccccc1,,CHEMBL268985
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCc1ccc([N+](=O)[O-])cc1,,CHEMBL265570
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Br)cc2C1=O,,CHEMBL6655
CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,,CHEMBL6826
CNc1ncnc2c1ncn2Cc1cccc(O)c1,,CHEMBL6827
COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1,,CHEMBL427797
COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O,,CHEMBL6988
C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@@]2(C)[C@@H](O)[C@H](O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,,CHEMBL6851
COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O,,CHEMBL6672
COc1c2occc2c(CN(C)C)c2ccc(=O)oc12.Cl,,CHEMBL267498
Nc1ccc(S(N)(=O)=O)cc1Br,,CHEMBL6724
Nc1ccc(S(N)(=O)=O)cc1F,,CHEMBL6853
[O-][n+]1cc(N2CCNCC2)nc2ccccc21,,CHEMBL266242
CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C,,CHEMBL266301
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,EPIRUBICIN,CHEMBL417
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,,CHEMBL216758
COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1,,CHEMBL6864
Nc1nc(N)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1,,CHEMBL6693
COc1c2occc2c(C[N+](C)(C)C)c2ccc(=O)oc12.[Cl-],,CHEMBL266318
CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,,CHEMBL267220
Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21,,CHEMBL266302
CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1,,CHEMBL6683
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,METHAZOLAMIDE,CHEMBL19
CC(=O)Nc1nnc(S(N)(=O)=O)s1,ACETAZOLAMIDE,CHEMBL20
CC1(C)CCN=C(N)C1,,CHEMBL6643
Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,,CHEMBL6933
CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2ccccc2)c1,,CHEMBL266025
C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,,CHEMBL6637
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,"2,4-DISULFAMYLTRIFLUOROMETHYLANILINE",CHEMBL418
Nc1ccncc1,4-Aminopyridine,CHEMBL1535
Nc1cc(F)cnc1,Fampridine,CHEMBL1446
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C1,Phenytoin,CHEMBL16
N#Cc1ccc2[nH]c(=O)c3cc(F)ccc3c2c1,Flupirtine,CHEMBL1336
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,Topiramate,CHEMBL220492
